"Area","MTU","Solar - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|NL","18.03.2018 19:00 - 18.03.2018 19:15 (CET/CEST)","0","723","577"
"BZN|NL","18.03.2018 19:15 - 18.03.2018 19:30 (CET/CEST)","0","723","570"
"BZN|NL","18.03.2018 19:30 - 18.03.2018 19:45 (CET/CEST)","0","726","540"
"BZN|NL","18.03.2018 19:45 - 18.03.2018 20:00 (CET/CEST)","0","728","526"
"BZN|NL","18.03.2018 20:00 - 18.03.2018 20:15 (CET/CEST)","0","730","522"
"BZN|NL","18.03.2018 20:15 - 18.03.2018 20:30 (CET/CEST)","0","730","518"
"BZN|NL","18.03.2018 20:30 - 18.03.2018 20:45 (CET/CEST)","0","729","516"
"BZN|NL","18.03.2018 20:45 - 18.03.2018 21:00 (CET/CEST)","0","728","499"
"BZN|NL","18.03.2018 21:00 - 18.03.2018 21:15 (CET/CEST)","0","729","493"
"BZN|NL","18.03.2018 21:15 - 18.03.2018 21:30 (CET/CEST)","0","728","475"
"BZN|NL","18.03.2018 21:30 - 18.03.2018 21:45 (CET/CEST)","0","732","474"
"BZN|NL","18.03.2018 21:45 - 18.03.2018 22:00 (CET/CEST)","0","733","466"
"BZN|NL","18.03.2018 22:00 - 18.03.2018 22:15 (CET/CEST)","0","734","465"
"BZN|NL","18.03.2018 22:15 - 18.03.2018 22:30 (CET/CEST)","0","735","469"
"BZN|NL","18.03.2018 22:30 - 18.03.2018 22:45 (CET/CEST)","0","734","471"
"BZN|NL","18.03.2018 22:45 - 18.03.2018 23:00 (CET/CEST)","0","734","490"
"BZN|NL","18.03.2018 23:00 - 18.03.2018 23:15 (CET/CEST)","0","730","516"
"BZN|NL","18.03.2018 23:15 - 18.03.2018 23:30 (CET/CEST)","0","724","520"
"BZN|NL","18.03.2018 23:30 - 18.03.2018 23:45 (CET/CEST)","0","719","515"
"BZN|NL","18.03.2018 23:45 - 19.03.2018 00:00 (CET/CEST)","0","715","519"
"BZN|NL","19.03.2018 00:00 - 19.03.2018 00:15 (CET/CEST)","0","700","524"
"BZN|NL","19.03.2018 00:15 - 19.03.2018 00:30 (CET/CEST)","0","712","520"
"BZN|NL","19.03.2018 00:30 - 19.03.2018 00:45 (CET/CEST)","0","705","523"
"BZN|NL","19.03.2018 00:45 - 19.03.2018 01:00 (CET/CEST)","0","707","521"
"BZN|NL","19.03.2018 01:00 - 19.03.2018 01:15 (CET/CEST)","0","714","524"
"BZN|NL","19.03.2018 01:15 - 19.03.2018 01:30 (CET/CEST)","0","707","519"
"BZN|NL","19.03.2018 01:30 - 19.03.2018 01:45 (CET/CEST)","0","701","514"
"BZN|NL","19.03.2018 01:45 - 19.03.2018 02:00 (CET/CEST)","0","698","512"
"BZN|NL","19.03.2018 02:00 - 19.03.2018 02:15 (CET/CEST)","0","689","516"
"BZN|NL","19.03.2018 02:15 - 19.03.2018 02:30 (CET/CEST)","0","671","521"
"BZN|NL","19.03.2018 02:30 - 19.03.2018 02:45 (CET/CEST)","0","665","513"
"BZN|NL","19.03.2018 02:45 - 19.03.2018 03:00 (CET/CEST)","0","650","518"
"BZN|NL","19.03.2018 03:00 - 19.03.2018 03:15 (CET/CEST)","0","638","519"
"BZN|NL","19.03.2018 03:15 - 19.03.2018 03:30 (CET/CEST)","0","636","520"
"BZN|NL","19.03.2018 03:30 - 19.03.2018 03:45 (CET/CEST)","0","630","516"
"BZN|NL","19.03.2018 03:45 - 19.03.2018 04:00 (CET/CEST)","0","629","523"
"BZN|NL","19.03.2018 04:00 - 19.03.2018 04:15 (CET/CEST)","0","625","527"
"BZN|NL","19.03.2018 04:15 - 19.03.2018 04:30 (CET/CEST)","0","599","533"
"BZN|NL","19.03.2018 04:30 - 19.03.2018 04:45 (CET/CEST)","0","585","538"
"BZN|NL","19.03.2018 04:45 - 19.03.2018 05:00 (CET/CEST)","0","592","544"
"BZN|NL","19.03.2018 05:00 - 19.03.2018 05:15 (CET/CEST)","0","593","547"
"BZN|NL","19.03.2018 05:15 - 19.03.2018 05:30 (CET/CEST)","0","597","542"
"BZN|NL","19.03.2018 05:30 - 19.03.2018 05:45 (CET/CEST)","0","597","548"
"BZN|NL","19.03.2018 05:45 - 19.03.2018 06:00 (CET/CEST)","0","587","541"
"BZN|NL","19.03.2018 06:00 - 19.03.2018 06:15 (CET/CEST)","0","549","534"
"BZN|NL","19.03.2018 06:15 - 19.03.2018 06:30 (CET/CEST)","0","534","526"
"BZN|NL","19.03.2018 06:30 - 19.03.2018 06:45 (CET/CEST)","0","539","524"
"BZN|NL","19.03.2018 06:45 - 19.03.2018 07:00 (CET/CEST)","0","539","528"
"BZN|NL","19.03.2018 07:00 - 19.03.2018 07:15 (CET/CEST)","0","523","533"
"BZN|NL","19.03.2018 07:15 - 19.03.2018 07:30 (CET/CEST)","0","519","525"
"BZN|NL","19.03.2018 07:30 - 19.03.2018 07:45 (CET/CEST)","0","499","524"
"BZN|NL","19.03.2018 07:45 - 19.03.2018 08:00 (CET/CEST)","0","496","514"
"BZN|NL","19.03.2018 08:00 - 19.03.2018 08:15 (CET/CEST)","0","484","483"
"BZN|NL","19.03.2018 08:15 - 19.03.2018 08:30 (CET/CEST)","0","467","461"
"BZN|NL","19.03.2018 08:30 - 19.03.2018 08:45 (CET/CEST)","0","444","455"
"BZN|NL","19.03.2018 08:45 - 19.03.2018 09:00 (CET/CEST)","0","442","473"
"BZN|NL","19.03.2018 09:00 - 19.03.2018 09:15 (CET/CEST)","0","430","485"
"BZN|NL","19.03.2018 09:15 - 19.03.2018 09:30 (CET/CEST)","0","426","484"
"BZN|NL","19.03.2018 09:30 - 19.03.2018 09:45 (CET/CEST)","0","430","479"
"BZN|NL","19.03.2018 09:45 - 19.03.2018 10:00 (CET/CEST)","0","426","475"
"BZN|NL","19.03.2018 10:00 - 19.03.2018 10:15 (CET/CEST)","0","401","468"
"BZN|NL","19.03.2018 10:15 - 19.03.2018 10:30 (CET/CEST)","0","395","451"
"BZN|NL","19.03.2018 10:30 - 19.03.2018 10:45 (CET/CEST)","0","377","436"
"BZN|NL","19.03.2018 10:45 - 19.03.2018 11:00 (CET/CEST)","0","359","436"
"BZN|NL","19.03.2018 11:00 - 19.03.2018 11:15 (CET/CEST)","0","350","431"
"BZN|NL","19.03.2018 11:15 - 19.03.2018 11:30 (CET/CEST)","0","328","431"
"BZN|NL","19.03.2018 11:30 - 19.03.2018 11:45 (CET/CEST)","0","322","418"
"BZN|NL","19.03.2018 11:45 - 19.03.2018 12:00 (CET/CEST)","0","298","416"
"BZN|NL","19.03.2018 12:00 - 19.03.2018 12:15 (CET/CEST)","0","287","417"
"BZN|NL","19.03.2018 12:15 - 19.03.2018 12:30 (CET/CEST)","0","295","418"
"BZN|NL","19.03.2018 12:30 - 19.03.2018 12:45 (CET/CEST)","0","289","409"
"BZN|NL","19.03.2018 12:45 - 19.03.2018 13:00 (CET/CEST)","0","283","402"
"BZN|NL","19.03.2018 13:00 - 19.03.2018 13:15 (CET/CEST)","0","272","389"
"BZN|NL","19.03.2018 13:15 - 19.03.2018 13:30 (CET/CEST)","0","269","385"
"BZN|NL","19.03.2018 13:30 - 19.03.2018 13:45 (CET/CEST)","0","272","364"
"BZN|NL","19.03.2018 13:45 - 19.03.2018 14:00 (CET/CEST)","0","279","364"
"BZN|NL","19.03.2018 14:00 - 19.03.2018 14:15 (CET/CEST)","0","277","359"
"BZN|NL","19.03.2018 14:15 - 19.03.2018 14:30 (CET/CEST)","0","293","335"
"BZN|NL","19.03.2018 14:30 - 19.03.2018 14:45 (CET/CEST)","0","283","321"
"BZN|NL","19.03.2018 14:45 - 19.03.2018 15:00 (CET/CEST)","0","265","334"
"BZN|NL","19.03.2018 15:00 - 19.03.2018 15:15 (CET/CEST)","0","237","313"
"BZN|NL","19.03.2018 15:15 - 19.03.2018 15:30 (CET/CEST)","0","203","293"
"BZN|NL","19.03.2018 15:30 - 19.03.2018 15:45 (CET/CEST)","0","191","294"
"BZN|NL","19.03.2018 15:45 - 19.03.2018 16:00 (CET/CEST)","0","209","299"
"BZN|NL","19.03.2018 16:00 - 19.03.2018 16:15 (CET/CEST)","0","192","288"
"BZN|NL","19.03.2018 16:15 - 19.03.2018 16:30 (CET/CEST)","0","198","281"
"BZN|NL","19.03.2018 16:30 - 19.03.2018 16:45 (CET/CEST)","0","238","271"
"BZN|NL","19.03.2018 16:45 - 19.03.2018 17:00 (CET/CEST)","0","219","281"
"BZN|NL","19.03.2018 17:00 - 19.03.2018 17:15 (CET/CEST)","0","201","280"
"BZN|NL","19.03.2018 17:15 - 19.03.2018 17:30 (CET/CEST)","0","203","271"
"BZN|NL","19.03.2018 17:30 - 19.03.2018 17:45 (CET/CEST)","0","222","274"
"BZN|NL","19.03.2018 17:45 - 19.03.2018 18:00 (CET/CEST)","0","235","285"
"BZN|NL","19.03.2018 18:00 - 19.03.2018 18:15 (CET/CEST)","0","249","293"
"BZN|NL","19.03.2018 18:15 - 19.03.2018 18:30 (CET/CEST)","0","266","307"
"BZN|NL","19.03.2018 18:30 - 19.03.2018 18:45 (CET/CEST)","0","295","298"
"BZN|NL","19.03.2018 18:45 - 19.03.2018 19:00 (CET/CEST)","0","310","256"
"BZN|NL","19.03.2018 19:00 - 19.03.2018 19:15 (CET/CEST)","0","304","216"
"BZN|NL","19.03.2018 19:15 - 19.03.2018 19:30 (CET/CEST)","0","330","216"
"BZN|NL","19.03.2018 19:30 - 19.03.2018 19:45 (CET/CEST)","0","316","208"
"BZN|NL","19.03.2018 19:45 - 19.03.2018 20:00 (CET/CEST)","0","277","170"
"BZN|NL","19.03.2018 20:00 - 19.03.2018 20:15 (CET/CEST)","0","296","162"
"BZN|NL","19.03.2018 20:15 - 19.03.2018 20:30 (CET/CEST)","0","360","167"
"BZN|NL","19.03.2018 20:30 - 19.03.2018 20:45 (CET/CEST)","0","468","165"
"BZN|NL","19.03.2018 20:45 - 19.03.2018 21:00 (CET/CEST)","0","484","151"
"BZN|NL","19.03.2018 21:00 - 19.03.2018 21:15 (CET/CEST)","0","512","148"
"BZN|NL","19.03.2018 21:15 - 19.03.2018 21:30 (CET/CEST)","0","554","148"
"BZN|NL","19.03.2018 21:30 - 19.03.2018 21:45 (CET/CEST)","0","528","149"
"BZN|NL","19.03.2018 21:45 - 19.03.2018 22:00 (CET/CEST)","0","538","131"
"BZN|NL","19.03.2018 22:00 - 19.03.2018 22:15 (CET/CEST)","0","527","133"
"BZN|NL","19.03.2018 22:15 - 19.03.2018 22:30 (CET/CEST)","0","485","117"
"BZN|NL","19.03.2018 22:30 - 19.03.2018 22:45 (CET/CEST)","0","484","108"
"BZN|NL","19.03.2018 22:45 - 19.03.2018 23:00 (CET/CEST)","0","508","106"
"BZN|NL","19.03.2018 23:00 - 19.03.2018 23:15 (CET/CEST)","0","525","103"
"BZN|NL","19.03.2018 23:15 - 19.03.2018 23:30 (CET/CEST)","0","514","100"
"BZN|NL","19.03.2018 23:30 - 19.03.2018 23:45 (CET/CEST)","0","531","102"
"BZN|NL","19.03.2018 23:45 - 20.03.2018 00:00 (CET/CEST)","0","551","123"
"BZN|NL","20.03.2018 00:00 - 20.03.2018 00:15 (CET/CEST)","0","563","143"
"BZN|NL","20.03.2018 00:15 - 20.03.2018 00:30 (CET/CEST)","0","575","163"
"BZN|NL","20.03.2018 00:30 - 20.03.2018 00:45 (CET/CEST)","0","588","180"
"BZN|NL","20.03.2018 00:45 - 20.03.2018 01:00 (CET/CEST)","0","568","201"
"BZN|NL","20.03.2018 01:00 - 20.03.2018 01:15 (CET/CEST)","0","530","217"
"BZN|NL","20.03.2018 01:15 - 20.03.2018 01:30 (CET/CEST)","0","592","257"
"BZN|NL","20.03.2018 01:30 - 20.03.2018 01:45 (CET/CEST)","0","627","292"
"BZN|NL","20.03.2018 01:45 - 20.03.2018 02:00 (CET/CEST)","0","648","284"
"BZN|NL","20.03.2018 02:00 - 20.03.2018 02:15 (CET/CEST)","0","698","304"
"BZN|NL","20.03.2018 02:15 - 20.03.2018 02:30 (CET/CEST)","0","717","317"
"BZN|NL","20.03.2018 02:30 - 20.03.2018 02:45 (CET/CEST)","0","720","362"
"BZN|NL","20.03.2018 02:45 - 20.03.2018 03:00 (CET/CEST)","0","713","362"
"BZN|NL","20.03.2018 03:00 - 20.03.2018 03:15 (CET/CEST)","0","711","356"
"BZN|NL","20.03.2018 03:15 - 20.03.2018 03:30 (CET/CEST)","0","724","361"
"BZN|NL","20.03.2018 03:30 - 20.03.2018 03:45 (CET/CEST)","0","727","360"
"BZN|NL","20.03.2018 03:45 - 20.03.2018 04:00 (CET/CEST)","0","723","403"
"BZN|NL","20.03.2018 04:00 - 20.03.2018 04:15 (CET/CEST)","0","725","389"
"BZN|NL","20.03.2018 04:15 - 20.03.2018 04:30 (CET/CEST)","0","728","346"
"BZN|NL","20.03.2018 04:30 - 20.03.2018 04:45 (CET/CEST)","0","725","367"
"BZN|NL","20.03.2018 04:45 - 20.03.2018 05:00 (CET/CEST)","0","723","394"
"BZN|NL","20.03.2018 05:00 - 20.03.2018 05:15 (CET/CEST)","0","717","415"
"BZN|NL","20.03.2018 05:15 - 20.03.2018 05:30 (CET/CEST)","0","712","413"
"BZN|NL","20.03.2018 05:30 - 20.03.2018 05:45 (CET/CEST)","0","718","432"
"BZN|NL","20.03.2018 05:45 - 20.03.2018 06:00 (CET/CEST)","0","725","430"
"BZN|NL","20.03.2018 06:00 - 20.03.2018 06:15 (CET/CEST)","0","729","459"
"BZN|NL","20.03.2018 06:15 - 20.03.2018 06:30 (CET/CEST)","0","723","455"
"BZN|NL","20.03.2018 06:30 - 20.03.2018 06:45 (CET/CEST)","0","721","497"
"BZN|NL","20.03.2018 06:45 - 20.03.2018 07:00 (CET/CEST)","0","722","533"
"BZN|NL","20.03.2018 07:00 - 20.03.2018 07:15 (CET/CEST)","0","652","506"
"BZN|NL","20.03.2018 07:15 - 20.03.2018 07:30 (CET/CEST)","0","724","507"
"BZN|NL","20.03.2018 07:30 - 20.03.2018 07:45 (CET/CEST)","0","715","505"
"BZN|NL","20.03.2018 07:45 - 20.03.2018 08:00 (CET/CEST)","0","705","491"
"BZN|NL","20.03.2018 08:00 - 20.03.2018 08:15 (CET/CEST)","0","681","455"
"BZN|NL","20.03.2018 08:15 - 20.03.2018 08:30 (CET/CEST)","0","676","428"
"BZN|NL","20.03.2018 08:30 - 20.03.2018 08:45 (CET/CEST)","0","571","388"
"BZN|NL","20.03.2018 08:45 - 20.03.2018 09:00 (CET/CEST)","0","511","346"
"BZN|NL","20.03.2018 09:00 - 20.03.2018 09:15 (CET/CEST)","0","513","334"
"BZN|NL","20.03.2018 09:15 - 20.03.2018 09:30 (CET/CEST)","0","535","320"
"BZN|NL","20.03.2018 09:30 - 20.03.2018 09:45 (CET/CEST)","0","452","322"
"BZN|NL","20.03.2018 09:45 - 20.03.2018 10:00 (CET/CEST)","0","394","348"
"BZN|NL","20.03.2018 10:00 - 20.03.2018 10:15 (CET/CEST)","0","357","371"
"BZN|NL","20.03.2018 10:15 - 20.03.2018 10:30 (CET/CEST)","0","392","376"
"BZN|NL","20.03.2018 10:30 - 20.03.2018 10:45 (CET/CEST)","0","431","395"
"BZN|NL","20.03.2018 10:45 - 20.03.2018 11:00 (CET/CEST)","0","431","428"
"BZN|NL","20.03.2018 11:00 - 20.03.2018 11:15 (CET/CEST)","0","381","395"
"BZN|NL","20.03.2018 11:15 - 20.03.2018 11:30 (CET/CEST)","0","357","422"
"BZN|NL","20.03.2018 11:30 - 20.03.2018 11:45 (CET/CEST)","0","336","425"
"BZN|NL","20.03.2018 11:45 - 20.03.2018 12:00 (CET/CEST)","0","305","471"
"BZN|NL","20.03.2018 12:00 - 20.03.2018 12:15 (CET/CEST)","0","291","493"
"BZN|NL","20.03.2018 12:15 - 20.03.2018 12:30 (CET/CEST)","0","298","487"
"BZN|NL","20.03.2018 12:30 - 20.03.2018 12:45 (CET/CEST)","0","275","517"
"BZN|NL","20.03.2018 12:45 - 20.03.2018 13:00 (CET/CEST)","0","240","509"
"BZN|NL","20.03.2018 13:00 - 20.03.2018 13:15 (CET/CEST)","0","236","493"
"BZN|NL","20.03.2018 13:15 - 20.03.2018 13:30 (CET/CEST)","0","233","468"
"BZN|NL","20.03.2018 13:30 - 20.03.2018 13:45 (CET/CEST)","0","211","431"
"BZN|NL","20.03.2018 13:45 - 20.03.2018 14:00 (CET/CEST)","0","196","430"
"BZN|NL","20.03.2018 14:00 - 20.03.2018 14:15 (CET/CEST)","0","186","421"
"BZN|NL","20.03.2018 14:15 - 20.03.2018 14:30 (CET/CEST)","0","176","401"
"BZN|NL","20.03.2018 14:30 - 20.03.2018 14:45 (CET/CEST)","0","157","400"
"BZN|NL","20.03.2018 14:45 - 20.03.2018 15:00 (CET/CEST)","0","153","399"
"BZN|NL","20.03.2018 15:00 - 20.03.2018 15:15 (CET/CEST)","0","148","409"
"BZN|NL","20.03.2018 15:15 - 20.03.2018 15:30 (CET/CEST)","0","140","383"
"BZN|NL","20.03.2018 15:30 - 20.03.2018 15:45 (CET/CEST)","0","124","368"
"BZN|NL","20.03.2018 15:45 - 20.03.2018 16:00 (CET/CEST)","0","110","358"
"BZN|NL","20.03.2018 16:00 - 20.03.2018 16:15 (CET/CEST)","0","101","339"
"BZN|NL","20.03.2018 16:15 - 20.03.2018 16:30 (CET/CEST)","0","106","329"
"BZN|NL","20.03.2018 16:30 - 20.03.2018 16:45 (CET/CEST)","0","113","314"
"BZN|NL","20.03.2018 16:45 - 20.03.2018 17:00 (CET/CEST)","0","123","287"
"BZN|NL","20.03.2018 17:00 - 20.03.2018 17:15 (CET/CEST)","0","137","246"
"BZN|NL","20.03.2018 17:15 - 20.03.2018 17:30 (CET/CEST)","0","140","253"
"BZN|NL","20.03.2018 17:30 - 20.03.2018 17:45 (CET/CEST)","0","149","237"
"BZN|NL","20.03.2018 17:45 - 20.03.2018 18:00 (CET/CEST)","0","146","209"
"BZN|NL","20.03.2018 18:00 - 20.03.2018 18:15 (CET/CEST)","0","148","208"
"BZN|NL","20.03.2018 18:15 - 20.03.2018 18:30 (CET/CEST)","0","158","191"
"BZN|NL","20.03.2018 18:30 - 20.03.2018 18:45 (CET/CEST)","0","174","169"
"BZN|NL","20.03.2018 18:45 - 20.03.2018 19:00 (CET/CEST)","0","169","158"
"BZN|NL","20.03.2018 19:00 - 20.03.2018 19:15 (CET/CEST)","0","158","142"
"BZN|NL","20.03.2018 19:15 - 20.03.2018 19:30 (CET/CEST)","0","173","142"
"BZN|NL","20.03.2018 19:30 - 20.03.2018 19:45 (CET/CEST)","0","216","150"
"BZN|NL","20.03.2018 19:45 - 20.03.2018 20:00 (CET/CEST)","0","240","175"
"BZN|NL","20.03.2018 20:00 - 20.03.2018 20:15 (CET/CEST)","0","228","185"
"BZN|NL","20.03.2018 20:15 - 20.03.2018 20:30 (CET/CEST)","0","239","180"
"BZN|NL","20.03.2018 20:30 - 20.03.2018 20:45 (CET/CEST)","0","251","203"
"BZN|NL","20.03.2018 20:45 - 20.03.2018 21:00 (CET/CEST)","0","255","205"
"BZN|NL","20.03.2018 21:00 - 20.03.2018 21:15 (CET/CEST)","0","278","203"
"BZN|NL","20.03.2018 21:15 - 20.03.2018 21:30 (CET/CEST)","0","307","177"
"BZN|NL","20.03.2018 21:30 - 20.03.2018 21:45 (CET/CEST)","0","328","144"
"BZN|NL","20.03.2018 21:45 - 20.03.2018 22:00 (CET/CEST)","0","321","126"
"BZN|NL","20.03.2018 22:00 - 20.03.2018 22:15 (CET/CEST)","0","316","118"
"BZN|NL","20.03.2018 22:15 - 20.03.2018 22:30 (CET/CEST)","0","288","112"
"BZN|NL","20.03.2018 22:30 - 20.03.2018 22:45 (CET/CEST)","0","255","119"
"BZN|NL","20.03.2018 22:45 - 20.03.2018 23:00 (CET/CEST)","0","249","134"
"BZN|NL","20.03.2018 23:00 - 20.03.2018 23:15 (CET/CEST)","0","249","152"
"BZN|NL","20.03.2018 23:15 - 20.03.2018 23:30 (CET/CEST)","0","218","173"
"BZN|NL","20.03.2018 23:30 - 20.03.2018 23:45 (CET/CEST)","0","201","162"
"BZN|NL","20.03.2018 23:45 - 21.03.2018 00:00 (CET/CEST)","0","169","142"
"BZN|NL","21.03.2018 00:00 - 21.03.2018 00:15 (CET/CEST)","0","157","127"
"BZN|NL","21.03.2018 00:15 - 21.03.2018 00:30 (CET/CEST)","0","148","126"
"BZN|NL","21.03.2018 00:30 - 21.03.2018 00:45 (CET/CEST)","0","125","133"
"BZN|NL","21.03.2018 00:45 - 21.03.2018 01:00 (CET/CEST)","0","106","131"
"BZN|NL","21.03.2018 01:00 - 21.03.2018 01:15 (CET/CEST)","0","105","121"
"BZN|NL","21.03.2018 01:15 - 21.03.2018 01:30 (CET/CEST)","0","91","109"
"BZN|NL","21.03.2018 01:30 - 21.03.2018 01:45 (CET/CEST)","0","85","113"
"BZN|NL","21.03.2018 01:45 - 21.03.2018 02:00 (CET/CEST)","0","76","109"
"BZN|NL","21.03.2018 02:00 - 21.03.2018 02:15 (CET/CEST)","0","52","106"
"BZN|NL","21.03.2018 02:15 - 21.03.2018 02:30 (CET/CEST)","0","55","93"
"BZN|NL","21.03.2018 02:30 - 21.03.2018 02:45 (CET/CEST)","0","56","91"
"BZN|NL","21.03.2018 02:45 - 21.03.2018 03:00 (CET/CEST)","0","54","86"
"BZN|NL","21.03.2018 03:00 - 21.03.2018 03:15 (CET/CEST)","0","60","82"
"BZN|NL","21.03.2018 03:15 - 21.03.2018 03:30 (CET/CEST)","0","62","70"
"BZN|NL","21.03.2018 03:30 - 21.03.2018 03:45 (CET/CEST)","0","55","66"
"BZN|NL","21.03.2018 03:45 - 21.03.2018 04:00 (CET/CEST)","0","39","66"
"BZN|NL","21.03.2018 04:00 - 21.03.2018 04:15 (CET/CEST)","0","29","55"
"BZN|NL","21.03.2018 04:15 - 21.03.2018 04:30 (CET/CEST)","0","38","48"
"BZN|NL","21.03.2018 04:30 - 21.03.2018 04:45 (CET/CEST)","0","50","43"
"BZN|NL","21.03.2018 04:45 - 21.03.2018 05:00 (CET/CEST)","0","58","39"
"BZN|NL","21.03.2018 05:00 - 21.03.2018 05:15 (CET/CEST)","0","61","35"
"BZN|NL","21.03.2018 05:15 - 21.03.2018 05:30 (CET/CEST)","0","74","31"
"BZN|NL","21.03.2018 05:30 - 21.03.2018 05:45 (CET/CEST)","0","74","27"
"BZN|NL","21.03.2018 05:45 - 21.03.2018 06:00 (CET/CEST)","0","78","25"
"BZN|NL","21.03.2018 06:00 - 21.03.2018 06:15 (CET/CEST)","0","89","22"
"BZN|NL","21.03.2018 06:15 - 21.03.2018 06:30 (CET/CEST)","0","88","16"
"BZN|NL","21.03.2018 06:30 - 21.03.2018 06:45 (CET/CEST)","0","92","27"
"BZN|NL","21.03.2018 06:45 - 21.03.2018 07:00 (CET/CEST)","0","94","37"
"BZN|NL","21.03.2018 07:00 - 21.03.2018 07:15 (CET/CEST)","0","79","32"
"BZN|NL","21.03.2018 07:15 - 21.03.2018 07:30 (CET/CEST)","0","75","29"
"BZN|NL","21.03.2018 07:30 - 21.03.2018 07:45 (CET/CEST)","0","39","32"
"BZN|NL","21.03.2018 07:45 - 21.03.2018 08:00 (CET/CEST)","0","35","39"
"BZN|NL","21.03.2018 08:00 - 21.03.2018 08:15 (CET/CEST)","0","58","32"
"BZN|NL","21.03.2018 08:15 - 21.03.2018 08:30 (CET/CEST)","0","73","31"
"BZN|NL","21.03.2018 08:30 - 21.03.2018 08:45 (CET/CEST)","0","90","29"
"BZN|NL","21.03.2018 08:45 - 21.03.2018 09:00 (CET/CEST)","0","108","24"
"BZN|NL","21.03.2018 09:00 - 21.03.2018 09:15 (CET/CEST)","0","119","26"
"BZN|NL","21.03.2018 09:15 - 21.03.2018 09:30 (CET/CEST)","0","120","39"
"BZN|NL","21.03.2018 09:30 - 21.03.2018 09:45 (CET/CEST)","0","90","42"
"BZN|NL","21.03.2018 09:45 - 21.03.2018 10:00 (CET/CEST)","0","74","44"
"BZN|NL","21.03.2018 10:00 - 21.03.2018 10:15 (CET/CEST)","0","87","37"
"BZN|NL","21.03.2018 10:15 - 21.03.2018 10:30 (CET/CEST)","0","87","36"
"BZN|NL","21.03.2018 10:30 - 21.03.2018 10:45 (CET/CEST)","0","97","33"
"BZN|NL","21.03.2018 10:45 - 21.03.2018 11:00 (CET/CEST)","0","99","48"
"BZN|NL","21.03.2018 11:00 - 21.03.2018 11:15 (CET/CEST)","0","108","54"
"BZN|NL","21.03.2018 11:15 - 21.03.2018 11:30 (CET/CEST)","0","93","47"
"BZN|NL","21.03.2018 11:30 - 21.03.2018 11:45 (CET/CEST)","0","73","43"
"BZN|NL","21.03.2018 11:45 - 21.03.2018 12:00 (CET/CEST)","0","78","43"
"BZN|NL","21.03.2018 12:00 - 21.03.2018 12:15 (CET/CEST)","0","111","36"
"BZN|NL","21.03.2018 12:15 - 21.03.2018 12:30 (CET/CEST)","0","127","35"
"BZN|NL","21.03.2018 12:30 - 21.03.2018 12:45 (CET/CEST)","0","149","39"
"BZN|NL","21.03.2018 12:45 - 21.03.2018 13:00 (CET/CEST)","0","166","36"
"BZN|NL","21.03.2018 13:00 - 21.03.2018 13:15 (CET/CEST)","0","171","37"
"BZN|NL","21.03.2018 13:15 - 21.03.2018 13:30 (CET/CEST)","0","179","36"
"BZN|NL","21.03.2018 13:30 - 21.03.2018 13:45 (CET/CEST)","0","194","41"
"BZN|NL","21.03.2018 13:45 - 21.03.2018 14:00 (CET/CEST)","0","180","39"
"BZN|NL","21.03.2018 14:00 - 21.03.2018 14:15 (CET/CEST)","0","146","41"
"BZN|NL","21.03.2018 14:15 - 21.03.2018 14:30 (CET/CEST)","0","109","45"
"BZN|NL","21.03.2018 14:30 - 21.03.2018 14:45 (CET/CEST)","0","90","50"
"BZN|NL","21.03.2018 14:45 - 21.03.2018 15:00 (CET/CEST)","0","98","48"
"BZN|NL","21.03.2018 15:00 - 21.03.2018 15:15 (CET/CEST)","0","112","52"
"BZN|NL","21.03.2018 15:15 - 21.03.2018 15:30 (CET/CEST)","0","116","56"
"BZN|NL","21.03.2018 15:30 - 21.03.2018 15:45 (CET/CEST)","0","120","55"
"BZN|NL","21.03.2018 15:45 - 21.03.2018 16:00 (CET/CEST)","0","157","54"
"BZN|NL","21.03.2018 16:00 - 21.03.2018 16:15 (CET/CEST)","0","204","58"
"BZN|NL","21.03.2018 16:15 - 21.03.2018 16:30 (CET/CEST)","0","245","72"
"BZN|NL","21.03.2018 16:30 - 21.03.2018 16:45 (CET/CEST)","0","282","87"
"BZN|NL","21.03.2018 16:45 - 21.03.2018 17:00 (CET/CEST)","0","314","125"
"BZN|NL","21.03.2018 17:00 - 21.03.2018 17:15 (CET/CEST)","0","351","145"
"BZN|NL","21.03.2018 17:15 - 21.03.2018 17:30 (CET/CEST)","0","374","153"
"BZN|NL","21.03.2018 17:30 - 21.03.2018 17:45 (CET/CEST)","0","420","166"
"BZN|NL","21.03.2018 17:45 - 21.03.2018 18:00 (CET/CEST)","0","460","176"
"BZN|NL","21.03.2018 18:00 - 21.03.2018 18:15 (CET/CEST)","0","478","193"
"BZN|NL","21.03.2018 18:15 - 21.03.2018 18:30 (CET/CEST)","0","494","240"
"BZN|NL","21.03.2018 18:30 - 21.03.2018 18:45 (CET/CEST)","0","523","259"
"BZN|NL","21.03.2018 18:45 - 21.03.2018 19:00 (CET/CEST)","0","539","265"
"BZN|NL","21.03.2018 19:00 - 21.03.2018 19:15 (CET/CEST)","0","547","249"
"BZN|NL","21.03.2018 19:15 - 21.03.2018 19:30 (CET/CEST)","0","569","265"
