"Area","MTU","Solar - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|NL","27.03.2020 04:30 - 27.03.2020 04:45 (CET/CEST)","0","288","764"
"BZN|NL","27.03.2020 04:45 - 27.03.2020 05:00 (CET/CEST)","0","293","755"
"BZN|NL","27.03.2020 05:00 - 27.03.2020 05:15 (CET/CEST)","0","262","781"
"BZN|NL","27.03.2020 05:15 - 27.03.2020 05:30 (CET/CEST)","0","239","772"
"BZN|NL","27.03.2020 05:30 - 27.03.2020 05:45 (CET/CEST)","0","247","778"
"BZN|NL","27.03.2020 05:45 - 27.03.2020 06:00 (CET/CEST)","0","260","783"
"BZN|NL","27.03.2020 06:00 - 27.03.2020 06:15 (CET/CEST)","0","278","786"
"BZN|NL","27.03.2020 06:15 - 27.03.2020 06:30 (CET/CEST)","0","302","802"
"BZN|NL","27.03.2020 06:30 - 27.03.2020 06:45 (CET/CEST)","2","294","803"
"BZN|NL","27.03.2020 06:45 - 27.03.2020 07:00 (CET/CEST)","5","286","816"
"BZN|NL","27.03.2020 07:00 - 27.03.2020 07:15 (CET/CEST)","9","288","786"
"BZN|NL","27.03.2020 07:15 - 27.03.2020 07:30 (CET/CEST)","15","294","757"
"BZN|NL","27.03.2020 07:30 - 27.03.2020 07:45 (CET/CEST)","22","282","724"
"BZN|NL","27.03.2020 07:45 - 27.03.2020 08:00 (CET/CEST)","31","277","665"
"BZN|NL","27.03.2020 08:00 - 27.03.2020 08:15 (CET/CEST)","41","287","612"
"BZN|NL","27.03.2020 08:15 - 27.03.2020 08:30 (CET/CEST)","51","294","573"
"BZN|NL","27.03.2020 08:30 - 27.03.2020 08:45 (CET/CEST)","58","304","536"
"BZN|NL","27.03.2020 08:45 - 27.03.2020 09:00 (CET/CEST)","66","303","487"
"BZN|NL","27.03.2020 09:00 - 27.03.2020 09:15 (CET/CEST)","75","293","480"
"BZN|NL","27.03.2020 09:15 - 27.03.2020 09:30 (CET/CEST)","84","294","482"
"BZN|NL","27.03.2020 09:30 - 27.03.2020 09:45 (CET/CEST)","91","286","495"
"BZN|NL","27.03.2020 09:45 - 27.03.2020 10:00 (CET/CEST)","101","290","510"
"BZN|NL","27.03.2020 10:00 - 27.03.2020 10:15 (CET/CEST)","108","305","541"
"BZN|NL","27.03.2020 10:15 - 27.03.2020 10:30 (CET/CEST)","114","315","578"
"BZN|NL","27.03.2020 10:30 - 27.03.2020 10:45 (CET/CEST)","120","325","630"
"BZN|NL","27.03.2020 10:45 - 27.03.2020 11:00 (CET/CEST)","124","350","676"
"BZN|NL","27.03.2020 11:00 - 27.03.2020 11:15 (CET/CEST)","128","393","718"
"BZN|NL","27.03.2020 11:15 - 27.03.2020 11:30 (CET/CEST)","131","406","726"
"BZN|NL","27.03.2020 11:30 - 27.03.2020 11:45 (CET/CEST)","134","411","732"
"BZN|NL","27.03.2020 11:45 - 27.03.2020 12:00 (CET/CEST)","136","426","762"
"BZN|NL","27.03.2020 12:00 - 27.03.2020 12:15 (CET/CEST)","137","453","790"
"BZN|NL","27.03.2020 12:15 - 27.03.2020 12:30 (CET/CEST)","139","499","792"
"BZN|NL","27.03.2020 12:30 - 27.03.2020 12:45 (CET/CEST)","140","519","808"
"BZN|NL","27.03.2020 12:45 - 27.03.2020 13:00 (CET/CEST)","142","518","816"
"BZN|NL","27.03.2020 13:00 - 27.03.2020 13:15 (CET/CEST)","141","492","848"
"BZN|NL","27.03.2020 13:15 - 27.03.2020 13:30 (CET/CEST)","140","478","889"
"BZN|NL","27.03.2020 13:30 - 27.03.2020 13:45 (CET/CEST)","138","491","897"
"BZN|NL","27.03.2020 13:45 - 27.03.2020 14:00 (CET/CEST)","135","509","906"
"BZN|NL","27.03.2020 14:00 - 27.03.2020 14:15 (CET/CEST)","132","533","836"
"BZN|NL","27.03.2020 14:15 - 27.03.2020 14:30 (CET/CEST)","127","565","884"
"BZN|NL","27.03.2020 14:30 - 27.03.2020 14:45 (CET/CEST)","122","574","913"
"BZN|NL","27.03.2020 14:45 - 27.03.2020 15:00 (CET/CEST)","116","577","977"
"BZN|NL","27.03.2020 15:00 - 27.03.2020 15:15 (CET/CEST)","110","598","915"
"BZN|NL","27.03.2020 15:15 - 27.03.2020 15:30 (CET/CEST)","103","613","972"
"BZN|NL","27.03.2020 15:30 - 27.03.2020 15:45 (CET/CEST)","96","641","990"
"BZN|NL","27.03.2020 15:45 - 27.03.2020 16:00 (CET/CEST)","88","659","988"
"BZN|NL","27.03.2020 16:00 - 27.03.2020 16:15 (CET/CEST)","80","667","983"
"BZN|NL","27.03.2020 16:15 - 27.03.2020 16:30 (CET/CEST)","71","659","994"
"BZN|NL","27.03.2020 16:30 - 27.03.2020 16:45 (CET/CEST)","62","657","1010"
"BZN|NL","27.03.2020 16:45 - 27.03.2020 17:00 (CET/CEST)","52","671","1006"
"BZN|NL","27.03.2020 17:00 - 27.03.2020 17:15 (CET/CEST)","42","678","977"
"BZN|NL","27.03.2020 17:15 - 27.03.2020 17:30 (CET/CEST)","33","684","956"
"BZN|NL","27.03.2020 17:30 - 27.03.2020 17:45 (CET/CEST)","25","710","936"
"BZN|NL","27.03.2020 17:45 - 27.03.2020 18:00 (CET/CEST)","17","740","913"
"BZN|NL","27.03.2020 18:00 - 27.03.2020 18:15 (CET/CEST)","11","747","911"
"BZN|NL","27.03.2020 18:15 - 27.03.2020 18:30 (CET/CEST)","6","733","929"
"BZN|NL","27.03.2020 18:30 - 27.03.2020 18:45 (CET/CEST)","3","739","978"
"BZN|NL","27.03.2020 18:45 - 27.03.2020 19:00 (CET/CEST)","1","743","1008"
"BZN|NL","27.03.2020 19:00 - 27.03.2020 19:15 (CET/CEST)","0","743","1001"
"BZN|NL","27.03.2020 19:15 - 27.03.2020 19:30 (CET/CEST)","0","748","993"
"BZN|NL","27.03.2020 19:30 - 27.03.2020 19:45 (CET/CEST)","0","753","989"
"BZN|NL","27.03.2020 19:45 - 27.03.2020 20:00 (CET/CEST)","0","747","1009"
"BZN|NL","27.03.2020 20:00 - 27.03.2020 20:15 (CET/CEST)","0","754","1025"
"BZN|NL","27.03.2020 20:15 - 27.03.2020 20:30 (CET/CEST)","0","759","1033"
"BZN|NL","27.03.2020 20:30 - 27.03.2020 20:45 (CET/CEST)","0","753","1058"
"BZN|NL","27.03.2020 20:45 - 27.03.2020 21:00 (CET/CEST)","0","758","1081"
"BZN|NL","27.03.2020 21:00 - 27.03.2020 21:15 (CET/CEST)","0","766","1097"
"BZN|NL","27.03.2020 21:15 - 27.03.2020 21:30 (CET/CEST)","0","769","1091"
"BZN|NL","27.03.2020 21:30 - 27.03.2020 21:45 (CET/CEST)","0","767","1079"
"BZN|NL","27.03.2020 21:45 - 27.03.2020 22:00 (CET/CEST)","0","766","1067"
"BZN|NL","27.03.2020 22:00 - 27.03.2020 22:15 (CET/CEST)","0","765","1054"
"BZN|NL","27.03.2020 22:15 - 27.03.2020 22:30 (CET/CEST)","0","764","1050"
"BZN|NL","27.03.2020 22:30 - 27.03.2020 22:45 (CET/CEST)","0","757","1052"
"BZN|NL","27.03.2020 22:45 - 27.03.2020 23:00 (CET/CEST)","0","760","1045"
"BZN|NL","27.03.2020 23:00 - 27.03.2020 23:15 (CET/CEST)","0","754","1015"
"BZN|NL","27.03.2020 23:15 - 27.03.2020 23:30 (CET/CEST)","0","746","978"
"BZN|NL","27.03.2020 23:30 - 27.03.2020 23:45 (CET/CEST)","0","731","951"
"BZN|NL","27.03.2020 23:45 - 28.03.2020 00:00 (CET/CEST)","0","720","932"
"BZN|NL","28.03.2020 00:00 - 28.03.2020 00:15 (CET/CEST)","0","711","918"
"BZN|NL","28.03.2020 00:15 - 28.03.2020 00:30 (CET/CEST)","0","698","919"
"BZN|NL","28.03.2020 00:30 - 28.03.2020 00:45 (CET/CEST)","0","675","916"
"BZN|NL","28.03.2020 00:45 - 28.03.2020 01:00 (CET/CEST)","0","679","909"
"BZN|NL","28.03.2020 01:00 - 28.03.2020 01:15 (CET/CEST)","0","693","931"
"BZN|NL","28.03.2020 01:15 - 28.03.2020 01:30 (CET/CEST)","0","679","936"
"BZN|NL","28.03.2020 01:30 - 28.03.2020 01:45 (CET/CEST)","0","651","927"
"BZN|NL","28.03.2020 01:45 - 28.03.2020 02:00 (CET/CEST)","0","619","926"
"BZN|NL","28.03.2020 02:00 - 28.03.2020 02:15 (CET/CEST)","0","630","926"
"BZN|NL","28.03.2020 02:15 - 28.03.2020 02:30 (CET/CEST)","0","642","930"
"BZN|NL","28.03.2020 02:30 - 28.03.2020 02:45 (CET/CEST)","0","643","913"
"BZN|NL","28.03.2020 02:45 - 28.03.2020 03:00 (CET/CEST)","0","638","926"
"BZN|NL","28.03.2020 03:00 - 28.03.2020 03:15 (CET/CEST)","0","641","917"
"BZN|NL","28.03.2020 03:15 - 28.03.2020 03:30 (CET/CEST)","0","614","910"
"BZN|NL","28.03.2020 03:30 - 28.03.2020 03:45 (CET/CEST)","0","580","912"
"BZN|NL","28.03.2020 03:45 - 28.03.2020 04:00 (CET/CEST)","0","582","922"
"BZN|NL","28.03.2020 04:00 - 28.03.2020 04:15 (CET/CEST)","0","589","917"
"BZN|NL","28.03.2020 04:15 - 28.03.2020 04:30 (CET/CEST)","0","557","903"
"BZN|NL","28.03.2020 04:30 - 28.03.2020 04:45 (CET/CEST)","0","550","899"
"BZN|NL","28.03.2020 04:45 - 28.03.2020 05:00 (CET/CEST)","0","541","868"
"BZN|NL","28.03.2020 05:00 - 28.03.2020 05:15 (CET/CEST)","0","557","860"
"BZN|NL","28.03.2020 05:15 - 28.03.2020 05:30 (CET/CEST)","0","584","865"
"BZN|NL","28.03.2020 05:30 - 28.03.2020 05:45 (CET/CEST)","0","633","902"
"BZN|NL","28.03.2020 05:45 - 28.03.2020 06:00 (CET/CEST)","0","707","933"
"BZN|NL","28.03.2020 06:00 - 28.03.2020 06:15 (CET/CEST)","0","713","929"
"BZN|NL","28.03.2020 06:15 - 28.03.2020 06:30 (CET/CEST)","1","727","879"
"BZN|NL","28.03.2020 06:30 - 28.03.2020 06:45 (CET/CEST)","3","730","865"
"BZN|NL","28.03.2020 06:45 - 28.03.2020 07:00 (CET/CEST)","6","715","884"
"BZN|NL","28.03.2020 07:00 - 28.03.2020 07:15 (CET/CEST)","10","702","887"
"BZN|NL","28.03.2020 07:15 - 28.03.2020 07:30 (CET/CEST)","16","724","896"
"BZN|NL","28.03.2020 07:30 - 28.03.2020 07:45 (CET/CEST)","24","735","885"
"BZN|NL","28.03.2020 07:45 - 28.03.2020 08:00 (CET/CEST)","33","760","851"
"BZN|NL","28.03.2020 08:00 - 28.03.2020 08:15 (CET/CEST)","43","764","811"
"BZN|NL","28.03.2020 08:15 - 28.03.2020 08:30 (CET/CEST)","52","764","790"
"BZN|NL","28.03.2020 08:30 - 28.03.2020 08:45 (CET/CEST)","63","761","761"
"BZN|NL","28.03.2020 08:45 - 28.03.2020 09:00 (CET/CEST)","74","765","748"
"BZN|NL","28.03.2020 09:00 - 28.03.2020 09:15 (CET/CEST)","83","726","747"
"BZN|NL","28.03.2020 09:15 - 28.03.2020 09:30 (CET/CEST)","91","717","761"
"BZN|NL","28.03.2020 09:30 - 28.03.2020 09:45 (CET/CEST)","99","758","780"
"BZN|NL","28.03.2020 09:45 - 28.03.2020 10:00 (CET/CEST)","107","775","778"
"BZN|NL","28.03.2020 10:00 - 28.03.2020 10:15 (CET/CEST)","116","783","870"
"BZN|NL","28.03.2020 10:15 - 28.03.2020 10:30 (CET/CEST)","122","783","931"
"BZN|NL","28.03.2020 10:30 - 28.03.2020 10:45 (CET/CEST)","127","776","919"
"BZN|NL","28.03.2020 10:45 - 28.03.2020 11:00 (CET/CEST)","135","751","931"
"BZN|NL","28.03.2020 11:00 - 28.03.2020 11:15 (CET/CEST)","134","771","992"
"BZN|NL","28.03.2020 11:15 - 28.03.2020 11:30 (CET/CEST)","136","769","1054"
"BZN|NL","28.03.2020 11:30 - 28.03.2020 11:45 (CET/CEST)","141","775","1069"
"BZN|NL","28.03.2020 11:45 - 28.03.2020 12:00 (CET/CEST)","125","779","1036"
"BZN|NL","28.03.2020 12:00 - 28.03.2020 12:15 (CET/CEST)","110","757","1069"
"BZN|NL","28.03.2020 12:15 - 28.03.2020 12:30 (CET/CEST)","112","753","1087"
"BZN|NL","28.03.2020 12:30 - 28.03.2020 12:45 (CET/CEST)","114","760","1128"
"BZN|NL","28.03.2020 12:45 - 28.03.2020 13:00 (CET/CEST)","118","772","1105"
"BZN|NL","28.03.2020 13:00 - 28.03.2020 13:15 (CET/CEST)","132","781","1083"
"BZN|NL","28.03.2020 13:15 - 28.03.2020 13:30 (CET/CEST)","136","698","1082"
"BZN|NL","28.03.2020 13:30 - 28.03.2020 13:45 (CET/CEST)","135","688","1109"
"BZN|NL","28.03.2020 13:45 - 28.03.2020 14:00 (CET/CEST)","137","721","1112"
"BZN|NL","28.03.2020 14:00 - 28.03.2020 14:15 (CET/CEST)","113","756","1129"
"BZN|NL","28.03.2020 14:15 - 28.03.2020 14:30 (CET/CEST)","111","783","1225"
"BZN|NL","28.03.2020 14:30 - 28.03.2020 14:45 (CET/CEST)","111","782","1274"
"BZN|NL","28.03.2020 14:45 - 28.03.2020 15:00 (CET/CEST)","97","785","1299"
"BZN|NL","28.03.2020 15:00 - 28.03.2020 15:15 (CET/CEST)","81","784","1238"
"BZN|NL","28.03.2020 15:15 - 28.03.2020 15:30 (CET/CEST)","78","784","1290"
"BZN|NL","28.03.2020 15:30 - 28.03.2020 15:45 (CET/CEST)","82","784","1292"
"BZN|NL","28.03.2020 15:45 - 28.03.2020 16:00 (CET/CEST)","81","784","1280"
"BZN|NL","28.03.2020 16:00 - 28.03.2020 16:15 (CET/CEST)","76","783","1292"
"BZN|NL","28.03.2020 16:15 - 28.03.2020 16:30 (CET/CEST)","71","784","1289"
"BZN|NL","28.03.2020 16:30 - 28.03.2020 16:45 (CET/CEST)","67","784","1286"
"BZN|NL","28.03.2020 16:45 - 28.03.2020 17:00 (CET/CEST)","58","784","1301"
"BZN|NL","28.03.2020 17:00 - 28.03.2020 17:15 (CET/CEST)","50","661","1201"
"BZN|NL","28.03.2020 17:15 - 28.03.2020 17:30 (CET/CEST)","38","783","1315"
"BZN|NL","28.03.2020 17:30 - 28.03.2020 17:45 (CET/CEST)","31","786","1338"
"BZN|NL","28.03.2020 17:45 - 28.03.2020 18:00 (CET/CEST)","19","786","1312"
"BZN|NL","28.03.2020 18:00 - 28.03.2020 18:15 (CET/CEST)","11","742","1257"
"BZN|NL","28.03.2020 18:15 - 28.03.2020 18:30 (CET/CEST)","6","786","1288"
"BZN|NL","28.03.2020 18:30 - 28.03.2020 18:45 (CET/CEST)","3","786","1347"
"BZN|NL","28.03.2020 18:45 - 28.03.2020 19:00 (CET/CEST)","2","786","1365"
"BZN|NL","28.03.2020 19:00 - 28.03.2020 19:15 (CET/CEST)","0","786","1334"
"BZN|NL","28.03.2020 19:15 - 28.03.2020 19:30 (CET/CEST)","0","786","1312"
"BZN|NL","28.03.2020 19:30 - 28.03.2020 19:45 (CET/CEST)","0","785","1281"
"BZN|NL","28.03.2020 19:45 - 28.03.2020 20:00 (CET/CEST)","0","786","1293"
"BZN|NL","28.03.2020 20:00 - 28.03.2020 20:15 (CET/CEST)","0","786","1286"
"BZN|NL","28.03.2020 20:15 - 28.03.2020 20:30 (CET/CEST)","0","785","1300"
"BZN|NL","28.03.2020 20:30 - 28.03.2020 20:45 (CET/CEST)","0","784","1275"
"BZN|NL","28.03.2020 20:45 - 28.03.2020 21:00 (CET/CEST)","0","784","1236"
"BZN|NL","28.03.2020 21:00 - 28.03.2020 21:15 (CET/CEST)","0","784","1240"
"BZN|NL","28.03.2020 21:15 - 28.03.2020 21:30 (CET/CEST)","0","784","1208"
"BZN|NL","28.03.2020 21:30 - 28.03.2020 21:45 (CET/CEST)","0","784","1222"
"BZN|NL","28.03.2020 21:45 - 28.03.2020 22:00 (CET/CEST)","0","783","1146"
"BZN|NL","28.03.2020 22:00 - 28.03.2020 22:15 (CET/CEST)","0","785","1123"
"BZN|NL","28.03.2020 22:15 - 28.03.2020 22:30 (CET/CEST)","0","786","1150"
"BZN|NL","28.03.2020 22:30 - 28.03.2020 22:45 (CET/CEST)","0","785","1199"
"BZN|NL","28.03.2020 22:45 - 28.03.2020 23:00 (CET/CEST)","0","785","1202"
"BZN|NL","28.03.2020 23:00 - 28.03.2020 23:15 (CET/CEST)","0","786","1172"
"BZN|NL","28.03.2020 23:15 - 28.03.2020 23:30 (CET/CEST)","0","783","1098"
"BZN|NL","28.03.2020 23:30 - 28.03.2020 23:45 (CET/CEST)","0","785","1022"
"BZN|NL","28.03.2020 23:45 - 29.03.2020 00:00 (CET/CEST)","0","786","1026"
"BZN|NL","29.03.2020 00:00 - 29.03.2020 00:15 (CET/CEST)","0","786","955"
"BZN|NL","29.03.2020 00:15 - 29.03.2020 00:30 (CET/CEST)","0","786","916"
"BZN|NL","29.03.2020 00:30 - 29.03.2020 00:45 (CET/CEST)","0","786","883"
"BZN|NL","29.03.2020 00:45 - 29.03.2020 01:00 (CET/CEST)","0","786","874"
"BZN|NL","29.03.2020 01:00 - 29.03.2020 01:15 (CET/CEST)","0","784","839"
"BZN|NL","29.03.2020 01:15 - 29.03.2020 01:30 (CET/CEST)","0","785","886"
"BZN|NL","29.03.2020 01:30 - 29.03.2020 01:45 (CET/CEST)","0","783","948"
"BZN|NL","29.03.2020 01:45 - 29.03.2020 02:00 (CET/CEST)","0","783","967"
"BZN|NL","29.03.2020 02:00 - 29.03.2020 02:15 (CET/CEST)","","",""
"BZN|NL","29.03.2020 02:15 - 29.03.2020 02:30 (CET/CEST)","","",""
"BZN|NL","29.03.2020 02:30 - 29.03.2020 02:45 (CET/CEST)","","",""
"BZN|NL","29.03.2020 02:45 - 29.03.2020 03:00 (CET/CEST)","","",""
"BZN|NL","29.03.2020 03:00 - 29.03.2020 03:15 (CET/CEST)","0","784","1000"
"BZN|NL","29.03.2020 03:15 - 29.03.2020 03:30 (CET/CEST)","0","784","994"
"BZN|NL","29.03.2020 03:30 - 29.03.2020 03:45 (CET/CEST)","0","784","1037"
"BZN|NL","29.03.2020 03:45 - 29.03.2020 04:00 (CET/CEST)","0","784","1056"
"BZN|NL","29.03.2020 04:00 - 29.03.2020 04:15 (CET/CEST)","0","786","1089"
"BZN|NL","29.03.2020 04:15 - 29.03.2020 04:30 (CET/CEST)","0","786","1100"
"BZN|NL","29.03.2020 04:30 - 29.03.2020 04:45 (CET/CEST)","0","785","1115"
"BZN|NL","29.03.2020 04:45 - 29.03.2020 05:00 (CET/CEST)","0","784","1098"
"BZN|NL","29.03.2020 05:00 - 29.03.2020 05:15 (CET/CEST)","0","750","1120"
"BZN|NL","29.03.2020 05:15 - 29.03.2020 05:30 (CET/CEST)","0","707","1156"
"BZN|NL","29.03.2020 05:30 - 29.03.2020 05:45 (CET/CEST)","0","738","1167"
"BZN|NL","29.03.2020 05:45 - 29.03.2020 06:00 (CET/CEST)","0","721","1211"
"BZN|NL","29.03.2020 06:00 - 29.03.2020 06:15 (CET/CEST)","0","735","1217"
"BZN|NL","29.03.2020 06:15 - 29.03.2020 06:30 (CET/CEST)","0","784","1203"
"BZN|NL","29.03.2020 06:30 - 29.03.2020 06:45 (CET/CEST)","0","786","1150"
"BZN|NL","29.03.2020 06:45 - 29.03.2020 07:00 (CET/CEST)","0","786","1161"
"BZN|NL","29.03.2020 07:00 - 29.03.2020 07:15 (CET/CEST)","0","785","1152"
"BZN|NL","29.03.2020 07:15 - 29.03.2020 07:30 (CET/CEST)","1","749","1107"
"BZN|NL","29.03.2020 07:30 - 29.03.2020 07:45 (CET/CEST)","3","713","1103"
"BZN|NL","29.03.2020 07:45 - 29.03.2020 08:00 (CET/CEST)","7","731","1136"
"BZN|NL","29.03.2020 08:00 - 29.03.2020 08:15 (CET/CEST)","10","785","1188"
"BZN|NL","29.03.2020 08:15 - 29.03.2020 08:30 (CET/CEST)","15","783","1259"
"BZN|NL","29.03.2020 08:30 - 29.03.2020 08:45 (CET/CEST)","28","786","1291"
"BZN|NL","29.03.2020 08:45 - 29.03.2020 09:00 (CET/CEST)","35","777","1334"
"BZN|NL","29.03.2020 09:00 - 29.03.2020 09:15 (CET/CEST)","36","786","1407"
"BZN|NL","29.03.2020 09:15 - 29.03.2020 09:30 (CET/CEST)","34","784","1474"
"BZN|NL","29.03.2020 09:30 - 29.03.2020 09:45 (CET/CEST)","37","745","1427"
"BZN|NL","29.03.2020 09:45 - 29.03.2020 10:00 (CET/CEST)","38","779","1487"
"BZN|NL","29.03.2020 10:00 - 29.03.2020 10:15 (CET/CEST)","46","786","1554"
"BZN|NL","29.03.2020 10:15 - 29.03.2020 10:30 (CET/CEST)","74","783","1523"
"BZN|NL","29.03.2020 10:30 - 29.03.2020 10:45 (CET/CEST)","90","778","1520"
"BZN|NL","29.03.2020 10:45 - 29.03.2020 11:00 (CET/CEST)","103","781","1505"
"BZN|NL","29.03.2020 11:00 - 29.03.2020 11:15 (CET/CEST)","101","785","1553"
"BZN|NL","29.03.2020 11:15 - 29.03.2020 11:30 (CET/CEST)","84","784","1582"
"BZN|NL","29.03.2020 11:30 - 29.03.2020 11:45 (CET/CEST)","92","785","1575"
"BZN|NL","29.03.2020 11:45 - 29.03.2020 12:00 (CET/CEST)","112","785","1589"
"BZN|NL","29.03.2020 12:00 - 29.03.2020 12:15 (CET/CEST)","96","784","1586"
"BZN|NL","29.03.2020 12:15 - 29.03.2020 12:30 (CET/CEST)","125","784","1585"
"BZN|NL","29.03.2020 12:30 - 29.03.2020 12:45 (CET/CEST)","122","784","1571"
"BZN|NL","29.03.2020 12:45 - 29.03.2020 13:00 (CET/CEST)","117","784","1580"
"BZN|NL","29.03.2020 13:00 - 29.03.2020 13:15 (CET/CEST)","127","784","1589"
"BZN|NL","29.03.2020 13:15 - 29.03.2020 13:30 (CET/CEST)","121","784","1588"
"BZN|NL","29.03.2020 13:30 - 29.03.2020 13:45 (CET/CEST)","122","784","1593"
"BZN|NL","29.03.2020 13:45 - 29.03.2020 14:00 (CET/CEST)","125","755","1543"
"BZN|NL","29.03.2020 14:00 - 29.03.2020 14:15 (CET/CEST)","125","784","1568"
"BZN|NL","29.03.2020 14:15 - 29.03.2020 14:30 (CET/CEST)","114","783","1566"
"BZN|NL","29.03.2020 14:30 - 29.03.2020 14:45 (CET/CEST)","134","784","1579"
"BZN|NL","29.03.2020 14:45 - 29.03.2020 15:00 (CET/CEST)","136","784","1581"
"BZN|NL","29.03.2020 15:00 - 29.03.2020 15:15 (CET/CEST)","132","784","1583"
"BZN|NL","29.03.2020 15:15 - 29.03.2020 15:30 (CET/CEST)","133","783","1578"
"BZN|NL","29.03.2020 15:30 - 29.03.2020 15:45 (CET/CEST)","127","784","1573"
"BZN|NL","29.03.2020 15:45 - 29.03.2020 16:00 (CET/CEST)","127","785","1571"
"BZN|NL","29.03.2020 16:00 - 29.03.2020 16:15 (CET/CEST)","109","784","1559"
"BZN|NL","29.03.2020 16:15 - 29.03.2020 16:30 (CET/CEST)","111","784","1563"
"BZN|NL","29.03.2020 16:30 - 29.03.2020 16:45 (CET/CEST)","116","784","1561"
"BZN|NL","29.03.2020 16:45 - 29.03.2020 17:00 (CET/CEST)","100","784","1555"
"BZN|NL","29.03.2020 17:00 - 29.03.2020 17:15 (CET/CEST)","94","624","1400"
"BZN|NL","29.03.2020 17:15 - 29.03.2020 17:30 (CET/CEST)","87","737","1516"
"BZN|NL","29.03.2020 17:30 - 29.03.2020 17:45 (CET/CEST)","72","784","1546"
"BZN|NL","29.03.2020 17:45 - 29.03.2020 18:00 (CET/CEST)","60","784","1550"
"BZN|NL","29.03.2020 18:00 - 29.03.2020 18:15 (CET/CEST)","52","671","1361"
"BZN|NL","29.03.2020 18:15 - 29.03.2020 18:30 (CET/CEST)","39","585","1397"
"BZN|NL","29.03.2020 18:30 - 29.03.2020 18:45 (CET/CEST)","33","784","1481"
"BZN|NL","29.03.2020 18:45 - 29.03.2020 19:00 (CET/CEST)","22","784","1444"
"BZN|NL","29.03.2020 19:00 - 29.03.2020 19:15 (CET/CEST)","14","784","1390"
"BZN|NL","29.03.2020 19:15 - 29.03.2020 19:30 (CET/CEST)","8","784","1388"
"BZN|NL","29.03.2020 19:30 - 29.03.2020 19:45 (CET/CEST)","4","784","1408"
"BZN|NL","29.03.2020 19:45 - 29.03.2020 20:00 (CET/CEST)","1","783","1403"
"BZN|NL","29.03.2020 20:00 - 29.03.2020 20:15 (CET/CEST)","0","780","1345"
"BZN|NL","29.03.2020 20:15 - 29.03.2020 20:30 (CET/CEST)","0","777","1253"
"BZN|NL","29.03.2020 20:30 - 29.03.2020 20:45 (CET/CEST)","0","780","1231"
"BZN|NL","29.03.2020 20:45 - 29.03.2020 21:00 (CET/CEST)","0","777","1178"
"BZN|NL","29.03.2020 21:00 - 29.03.2020 21:15 (CET/CEST)","0","775","1160"
"BZN|NL","29.03.2020 21:15 - 29.03.2020 21:30 (CET/CEST)","0","767","1122"
"BZN|NL","29.03.2020 21:30 - 29.03.2020 21:45 (CET/CEST)","0","713","1090"
"BZN|NL","29.03.2020 21:45 - 29.03.2020 22:00 (CET/CEST)","0","729","1047"
"BZN|NL","29.03.2020 22:00 - 29.03.2020 22:15 (CET/CEST)","0","761","993"
"BZN|NL","29.03.2020 22:15 - 29.03.2020 22:30 (CET/CEST)","0","757","954"
"BZN|NL","29.03.2020 22:30 - 29.03.2020 22:45 (CET/CEST)","0","724","898"
"BZN|NL","29.03.2020 22:45 - 29.03.2020 23:00 (CET/CEST)","0","738","862"
"BZN|NL","29.03.2020 23:00 - 29.03.2020 23:15 (CET/CEST)","0","701","806"
"BZN|NL","29.03.2020 23:15 - 29.03.2020 23:30 (CET/CEST)","0","690","744"
"BZN|NL","29.03.2020 23:30 - 29.03.2020 23:45 (CET/CEST)","0","683","682"
"BZN|NL","29.03.2020 23:45 - 30.03.2020 00:00 (CET/CEST)","0","625","602"
"BZN|NL","30.03.2020 00:00 - 30.03.2020 00:15 (CET/CEST)","0","530","543"
"BZN|NL","30.03.2020 00:15 - 30.03.2020 00:30 (CET/CEST)","0","474","494"
"BZN|NL","30.03.2020 00:30 - 30.03.2020 00:45 (CET/CEST)","0","490","475"
"BZN|NL","30.03.2020 00:45 - 30.03.2020 01:00 (CET/CEST)","0","488","453"
"BZN|NL","30.03.2020 01:00 - 30.03.2020 01:15 (CET/CEST)","0","458","405"
"BZN|NL","30.03.2020 01:15 - 30.03.2020 01:30 (CET/CEST)","0","438","366"
"BZN|NL","30.03.2020 01:30 - 30.03.2020 01:45 (CET/CEST)","0","402","353"
"BZN|NL","30.03.2020 01:45 - 30.03.2020 02:00 (CET/CEST)","0","371","334"
"BZN|NL","30.03.2020 02:00 - 30.03.2020 02:15 (CET/CEST)","0","355","305"
"BZN|NL","30.03.2020 02:15 - 30.03.2020 02:30 (CET/CEST)","0","325","274"
"BZN|NL","30.03.2020 02:30 - 30.03.2020 02:45 (CET/CEST)","0","316","255"
"BZN|NL","30.03.2020 02:45 - 30.03.2020 03:00 (CET/CEST)","0","295","260"
"BZN|NL","30.03.2020 03:00 - 30.03.2020 03:15 (CET/CEST)","0","267","232"
"BZN|NL","30.03.2020 03:15 - 30.03.2020 03:30 (CET/CEST)","0","251","221"
"BZN|NL","30.03.2020 03:30 - 30.03.2020 03:45 (CET/CEST)","0","255","207"
"BZN|NL","30.03.2020 03:45 - 30.03.2020 04:00 (CET/CEST)","0","260","190"
"BZN|NL","30.03.2020 04:00 - 30.03.2020 04:15 (CET/CEST)","0","294","166"
