"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2020-02-13 00:00:00","2020-02-13 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,926758,926758,0.29074999690056,0,0
"2020-02-13 01:00:00","2020-02-13 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,914396,914396,0.28686851263046,0,0
"2020-02-13 02:00:00","2020-02-13 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,833860,833860,0.26159951090813,0,0
"2020-02-13 03:00:00","2020-02-13 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,945369,945369,0.29657849669456,0,0
"2020-02-13 04:00:00","2020-02-13 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1168393,1168393,0.36654123663902,0,0
"2020-02-13 05:00:00","2020-02-13 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1437531,1437531,0.45096823573112,0,0
"2020-02-13 06:00:00","2020-02-13 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1784438,1784438,0.55979001522064,0,0
"2020-02-13 07:00:00","2020-02-13 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2113344,2113344,0.66296273469925,0,0
"2020-02-13 08:00:00","2020-02-13 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2467972,2467972,0.77420198917389,0,0
"2020-02-13 09:00:00","2020-02-13 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2666512,2666512,0.83647447824478,0,0
"2020-02-13 10:00:00","2020-02-13 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2832760,2832760,0.88861572742462,0,0
"2020-02-13 11:00:00","2020-02-13 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2972235,2972235,0.93235725164413,0,0
"2020-02-13 12:00:00","2020-02-13 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2946994,2946994,0.92442899942398,0,0
"2020-02-13 13:00:00","2020-02-13 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2592879,2592879,0.81333923339844,0,0
"2020-02-13 14:00:00","2020-02-13 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2153312,2153312,0.67544722557068,0,0
"2020-02-13 15:00:00","2020-02-13 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1475707,1475707,0.46289226412773,0,0
"2020-02-13 16:00:00","2020-02-13 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1252076,1252076,0.39274024963379,0,0
"2020-02-13 17:00:00","2020-02-13 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,863997,863997,0.27100774645805,0,0
"2020-02-13 18:00:00","2020-02-13 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,497681,497681,0.15610474348068,0,0
"2020-02-13 19:00:00","2020-02-13 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,526855,526855,0.16525374352932,0,0
"2020-02-13 20:00:00","2020-02-13 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,596232,596232,0.1870122551918,0,0
"2020-02-13 21:00:00","2020-02-13 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,578503,578503,0.18144950270653,0,0
"2020-02-13 22:00:00","2020-02-13 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,498646,498646,0.15639999508858,0,0
"2020-02-13 23:00:00","2020-02-14 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,660961,660961,0.20730750262737,0,0
"2020-02-14 00:00:00","2020-02-14 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,776996,776996,0.2436989992857,0,0
"2020-02-14 01:00:00","2020-02-14 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,810883,810883,0.25432449579239,0,0
"2020-02-14 02:00:00","2020-02-14 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,820110,820110,0.25721549987793,0,0
"2020-02-14 03:00:00","2020-02-14 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,782672,782672,0.24547100067139,0,0
"2020-02-14 04:00:00","2020-02-14 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,688193,688193,0.2158367484808,0,0
"2020-02-14 05:00:00","2020-02-14 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,566655,566655,0.17771700024605,0,0
"2020-02-14 06:00:00","2020-02-14 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,424615,424615,0.13316825032234,0,0
"2020-02-14 07:00:00","2020-02-14 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,270422,270422,0.084809176623821,0,0
"2020-02-14 08:00:00","2020-02-14 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,146573,146573,0.045967373996973,0,0
"2020-02-14 09:00:00","2020-02-14 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,74637,74637,0.023406924679875,0,0
"2020-02-14 10:00:00","2020-02-14 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,160653,160653,0.050381824374199,0,0
"2020-02-14 11:00:00","2020-02-14 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,329802,329802,0.10342694818974,0,0
"2020-02-14 12:00:00","2020-02-14 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,638751,638751,0.20031175017357,0,0
"2020-02-14 13:00:00","2020-02-14 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1031615,1031615,0.32351025938988,0,0
"2020-02-14 14:00:00","2020-02-14 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1260313,1260313,0.39522498846054,0,0
"2020-02-14 15:00:00","2020-02-14 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1359066,1359066,0.42618826031685,0,0
"2020-02-14 16:00:00","2020-02-14 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1192490,1192490,0.37394750118256,0,0
"2020-02-14 17:00:00","2020-02-14 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,957568,957568,0.30027601122856,0,0
"2020-02-14 18:00:00","2020-02-14 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,880578,880578,0.27613025903702,0,0
"2020-02-14 19:00:00","2020-02-14 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1183829,1183829,0.371219009161,0,0
"2020-02-14 20:00:00","2020-02-14 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1510884,1510884,0.47376948595047,0,0
"2020-02-14 21:00:00","2020-02-14 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1802391,1802391,0.56517148017883,0,0
"2020-02-14 22:00:00","2020-02-14 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1989114,1989114,0.62371474504471,0,0
"2020-02-14 23:00:00","2020-02-15 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2022824,2022824,0.63427776098251,0,0
"2020-02-15 00:00:00","2020-02-15 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1956680,1956680,0.61353075504303,0,0
"2020-02-15 01:00:00","2020-02-15 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1941210,1941210,0.60867297649384,0,0
"2020-02-15 02:00:00","2020-02-15 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2024513,2024513,0.63478600978851,0,0
"2020-02-15 03:00:00","2020-02-15 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2119218,2119218,0.66447275876999,0,0
"2020-02-15 04:00:00","2020-02-15 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2175575,2175575,0.68213599920273,0,0
"2020-02-15 05:00:00","2020-02-15 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2061046,2061046,0.64621877670288,0,0
"2020-02-15 06:00:00","2020-02-15 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2164133,2164133,0.67853248119354,0,0
"2020-02-15 07:00:00","2020-02-15 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2297409,2297409,0.7203112244606,0,0
"2020-02-15 08:00:00","2020-02-15 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2388072,2388072,0.74872851371765,0,0
"2020-02-15 09:00:00","2020-02-15 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2472612,2472612,0.77522552013397,0,0
"2020-02-15 10:00:00","2020-02-15 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2612445,2612445,0.81905698776245,0,0
"2020-02-15 11:00:00","2020-02-15 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2873727,2873727,0.9009644985199,0,0
"2020-02-15 12:00:00","2020-02-15 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2923938,2923938,0.91669625043869,0,0
"2020-02-15 13:00:00","2020-02-15 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3006139,3006139,0.94245648384094,0,0
"2020-02-15 14:00:00","2020-02-15 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3076144,3076144,0.96439325809479,0,0
"2020-02-15 15:00:00","2020-02-15 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3074076,3074076,0.96373373270035,0,0
"2020-02-15 16:00:00","2020-02-15 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3126832,3126832,0.9802617430687,0,0
"2020-02-15 17:00:00","2020-02-15 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3110061,3110061,0.9749927520752,0,0
"2020-02-15 18:00:00","2020-02-15 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3180060,3180060,0.996926009655,0,0
"2020-02-15 19:00:00","2020-02-15 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3227312,3227312,1.0117274522781,0,0
"2020-02-15 20:00:00","2020-02-15 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3242066,3242066,1.0163425207138,0,0
"2020-02-15 21:00:00","2020-02-15 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2913735,2913735,0.91340327262878,0,0
"2020-02-15 22:00:00","2020-02-15 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2647701,2647701,0.82999747991562,0,0
"2020-02-15 23:00:00","2020-02-16 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2674114,2674114,0.83826798200607,0,0
"2020-02-16 00:00:00","2020-02-16 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3247158,3247158,1.0178924798965,0,0
"2020-02-16 01:00:00","2020-02-16 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3245536,3245536,1.0173699855804,0,0
"2020-02-16 02:00:00","2020-02-16 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3244106,3244106,1.0169124603271,0,0
"2020-02-16 03:00:00","2020-02-16 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2910162,2910162,0.91222274303436,0,0
"2020-02-16 04:00:00","2020-02-16 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3007683,3007683,0.9427797794342,0,0
"2020-02-16 05:00:00","2020-02-16 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2679601,2679601,0.83993077278137,0,0
"2020-02-16 06:00:00","2020-02-16 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2598238,2598238,0.81441777944565,0,0
"2020-02-16 07:00:00","2020-02-16 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2598548,2598548,0.81450575590134,0,0
"2020-02-16 08:00:00","2020-02-16 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2598729,2598729,0.81455302238464,0,0
"2020-02-16 09:00:00","2020-02-16 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2598825,2598825,0.81457424163818,0,0
"2020-02-16 10:00:00","2020-02-16 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2930498,2930498,0.91852247714996,0,0
"2020-02-16 11:00:00","2020-02-16 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3249993,3249993,1.0186549425125,0,0
"2020-02-16 12:00:00","2020-02-16 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3250003,3250003,1.0186450481415,0,0
"2020-02-16 13:00:00","2020-02-16 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3249029,3249029,1.0183274745941,0,0
"2020-02-16 14:00:00","2020-02-16 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3214454,3214454,1.0074772834778,0,0
"2020-02-16 15:00:00","2020-02-16 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2877521,2877521,0.90186697244644,0,0
"2020-02-16 16:00:00","2020-02-16 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3215816,3215816,1.0078817605972,0,0
"2020-02-16 17:00:00","2020-02-16 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3209950,3209950,1.0060340166092,0,0
"2020-02-16 18:00:00","2020-02-16 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3028029,3028029,0.94900649785995,0,0
"2020-02-16 19:00:00","2020-02-16 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2960869,2960869,0.92794752120972,0,0
"2020-02-16 20:00:00","2020-02-16 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3146931,3146931,0.98624950647354,0,0
"2020-02-16 21:00:00","2020-02-16 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3204564,3204564,1.0042999982834,0,0
"2020-02-16 22:00:00","2020-02-16 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3178953,3178953,0.9962620139122,0,0
"2020-02-16 23:00:00","2020-02-17 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3211007,3211007,1.0062954425812,0,0
"2020-02-17 00:00:00","2020-02-17 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3230310,3230310,1.0123325586319,0,0
"2020-02-17 01:00:00","2020-02-17 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3205938,3205938,1.004685997963,0,0
"2020-02-17 02:00:00","2020-02-17 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3237819,3237819,1.0146625041962,0,0
"2020-02-17 03:00:00","2020-02-17 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3210736,3210736,1.0061641931534,0,0
"2020-02-17 04:00:00","2020-02-17 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3087565,3087565,0.96755576133728,0,0
"2020-02-17 05:00:00","2020-02-17 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2963286,2963286,0.92859947681427,0,0
"2020-02-17 06:00:00","2020-02-17 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2981508,2981508,0.9342987537384,0,0
"2020-02-17 07:00:00","2020-02-17 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3030997,3030997,0.94979625940323,0,0
"2020-02-17 08:00:00","2020-02-17 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3039671,3039671,0.95250350236893,0,0
"2020-02-17 09:00:00","2020-02-17 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3143610,3143610,0.98506247997284,0,0
"2020-02-17 10:00:00","2020-02-17 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3217754,3217754,1.0082825422287,0,0
"2020-02-17 11:00:00","2020-02-17 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3235869,3235869,1.0139499902725,0,0
"2020-02-17 12:00:00","2020-02-17 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3240699,3240699,1.0154474973679,0,0
"2020-02-17 13:00:00","2020-02-17 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3189504,3189504,0.99939924478531,0,0
"2020-02-17 14:00:00","2020-02-17 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3115733,3115733,0.97627174854279,0,0
"2020-02-17 15:00:00","2020-02-17 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3136023,3136023,0.98261827230453,0,0
"2020-02-17 16:00:00","2020-02-17 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3066949,3066949,0.96096402406693,0,0
"2020-02-17 17:00:00","2020-02-17 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2933597,2933597,0.91917049884796,0,0
"2020-02-17 18:00:00","2020-02-17 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2847670,2847670,0.89223724603653,0,0
"2020-02-17 19:00:00","2020-02-17 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2649188,2649188,0.83003926277161,0,0
"2020-02-17 20:00:00","2020-02-17 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2571553,2571553,0.80570548772812,0,0
"2020-02-17 21:00:00","2020-02-17 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2411070,2411070,0.75541526079178,0,0
"2020-02-17 22:00:00","2020-02-17 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2465740,2465740,0.77253526449203,0,0
"2020-02-17 23:00:00","2020-02-18 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2452096,2452096,0.76825147867203,0,0
"2020-02-18 00:00:00","2020-02-18 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2604021,2604021,0.81584101915359,0,0
"2020-02-18 01:00:00","2020-02-18 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2793520,2793520,0.87520122528076,0,0
"2020-02-18 02:00:00","2020-02-18 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3011641,3011641,0.94352722167969,0,0
"2020-02-18 03:00:00","2020-02-18 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2967150,2967150,0.92957776784897,0,0
"2020-02-18 04:00:00","2020-02-18 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2858376,2858376,0.89548975229263,0,0
"2020-02-18 05:00:00","2020-02-18 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2767972,2767972,0.86715799570084,0,0
"2020-02-18 06:00:00","2020-02-18 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2646565,2646565,0.82911348342896,0,0
"2020-02-18 07:00:00","2020-02-18 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2520803,2520803,0.789705991745,0,0
"2020-02-18 08:00:00","2020-02-18 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2645744,2645744,0.82883751392365,0,0
"2020-02-18 09:00:00","2020-02-18 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2830300,2830300,0.88664376735687,0,0
"2020-02-18 10:00:00","2020-02-18 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2948596,2948596,0.92369174957275,0,0
"2020-02-18 11:00:00","2020-02-18 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3077415,3077415,0.96403527259827,0,0
"2020-02-18 12:00:00","2020-02-18 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3053842,3053842,0.95663976669312,0,0
"2020-02-18 13:00:00","2020-02-18 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3137190,3137190,0.98273801803589,0,0
"2020-02-18 14:00:00","2020-02-18 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3144626,3144626,0.98505622148514,0,0
"2020-02-18 15:00:00","2020-02-18 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3095011,3095011,0.96950352191925,0,0
"2020-02-18 16:00:00","2020-02-18 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3004069,3004069,0.94100522994995,0,0
"2020-02-18 17:00:00","2020-02-18 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2976543,2976543,0.93237227201462,0,0
"2020-02-18 18:00:00","2020-02-18 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3054294,3054294,0.95671623945236,0,0
"2020-02-18 19:00:00","2020-02-18 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3069765,3069765,0.96155124902725,0,0
"2020-02-18 20:00:00","2020-02-18 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3141313,3141313,0.98395127058029,0,0
"2020-02-18 21:00:00","2020-02-18 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3149524,3149524,0.98651224374771,0,0
"2020-02-18 22:00:00","2020-02-18 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3182762,3182762,0.99691200256348,0,0
"2020-02-18 23:00:00","2020-02-19 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3123775,3123775,0.97842448949814,0,0
"2020-02-19 00:00:00","2020-02-19 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2513436,2513436,0.7872462272644,0,0
"2020-02-19 01:00:00","2020-02-19 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1957496,1957496,0.61311048269272,0,0
"2020-02-19 02:00:00","2020-02-19 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1825966,1825966,0.57190722227097,0,0
"2020-02-19 03:00:00","2020-02-19 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2178960,2178960,0.68245977163315,0,0
"2020-02-19 04:00:00","2020-02-19 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2107051,2107051,0.65992999076843,0,0
"2020-02-19 05:00:00","2020-02-19 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2320149,2320149,0.72666448354721,0,0
"2020-02-19 06:00:00","2020-02-19 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2266541,2266541,0.70986622571945,0,0
"2020-02-19 07:00:00","2020-02-19 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2001657,2001657,0.62689924240112,0,0
"2020-02-19 08:00:00","2020-02-19 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2088752,2088752,0.65416926145554,0,0
"2020-02-19 09:00:00","2020-02-19 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2544225,2544225,0.79680824279785,0,0
"2020-02-19 10:00:00","2020-02-19 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2978561,2978561,0.93282401561737,0,0
"2020-02-19 11:00:00","2020-02-19 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2975791,2975791,0.93194627761841,0,0
"2020-02-19 12:00:00","2020-02-19 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2960261,2960261,0.92707198858261,0,0
"2020-02-19 13:00:00","2020-02-19 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2939907,2939907,0.92068725824356,0,0
"2020-02-19 14:00:00","2020-02-19 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2829625,2829625,0.88614022731781,0,0
"2020-02-19 15:00:00","2020-02-19 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2596981,2596981,0.81327551603317,0,0
"2020-02-19 16:00:00","2020-02-19 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2021425,2021425,0.63302576541901,0,0
"2020-02-19 17:00:00","2020-02-19 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1479415,1479415,0.46328574419022,0,0
"2020-02-19 18:00:00","2020-02-19 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1158497,1158497,0.36278450489044,0,0
"2020-02-19 19:00:00","2020-02-19 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1254023,1254023,0.39269426465034,0,0
"2020-02-19 20:00:00","2020-02-19 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1663525,1663525,0.52092301845551,0,0
"2020-02-19 21:00:00","2020-02-19 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1867323,1867323,0.58473402261734,0,0
"2020-02-19 22:00:00","2020-02-19 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2116502,2116502,0.66275501251221,0,0
"2020-02-19 23:00:00","2020-02-20 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2316205,2316205,0.72528076171875,0,0
"2020-02-20 00:00:00","2020-02-20 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2500361,2500361,0.78293752670288,0,0
"2020-02-20 01:00:00","2020-02-20 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2511620,2511620,0.78645402193069,0,0
"2020-02-20 02:00:00","2020-02-20 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2557893,2557893,0.80093425512314,0,0
"2020-02-20 03:00:00","2020-02-20 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2625475,2625475,0.82208627462387,0,0
"2020-02-20 04:00:00","2020-02-20 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2650773,2650773,0.82999801635742,0,0
"2020-02-20 05:00:00","2020-02-20 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2670503,2670503,0.83616626262665,0,0
"2020-02-20 06:00:00","2020-02-20 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2751449,2751449,0.86150175333023,0,0
"2020-02-20 07:00:00","2020-02-20 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2817364,2817364,0.8821302652359,0,0
"2020-02-20 08:00:00","2020-02-20 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2894071,2894071,0.90613722801208,0,0
"2020-02-20 09:00:00","2020-02-20 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2968139,2968139,0.92931747436523,0,0
"2020-02-20 10:00:00","2020-02-20 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3081300,3081300,0.96473699808121,0,0
"2020-02-20 11:00:00","2020-02-20 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3171956,3171956,0.99310952425003,0,0
"2020-02-20 12:00:00","2020-02-20 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3200570,3200570,1.0020571947098,0,0
"2020-02-20 13:00:00","2020-02-20 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3209974,3209974,1.0049899816513,0,0
"2020-02-20 14:00:00","2020-02-20 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3195657,3195657,1.0004972219467,0,0
"2020-02-20 15:00:00","2020-02-20 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3192263,3192263,0.99942225217819,0,0
"2020-02-20 16:00:00","2020-02-20 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3212552,3212552,1.0057624578476,0,0
"2020-02-20 17:00:00","2020-02-20 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3224840,3224840,1.0095975399017,0,0
"2020-02-20 18:00:00","2020-02-20 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3206784,3206784,1.0039349794388,0,0
"2020-02-20 19:00:00","2020-02-20 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3049209,3049209,0.95459222793579,0,0
"2020-02-20 20:00:00","2020-02-20 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2844788,2844788,0.89058524370193,0,0
"2020-02-20 21:00:00","2020-02-20 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2902419,2902419,0.9086172580719,0,0
"2020-02-20 22:00:00","2020-02-20 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2946409,2946409,0.92237776517868,0,0
"2020-02-20 23:00:00","2020-02-21 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2873162,2873162,0.8994374871254,0,0
"2020-02-21 00:00:00","2020-02-21 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2759078,2759078,0.86371427774429,0,0
"2020-02-21 01:00:00","2020-02-21 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2669213,2669213,0.8355724811554,0,0
"2020-02-21 02:00:00","2020-02-21 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2577206,2577206,0.8067615032196,0,0
"2020-02-21 03:00:00","2020-02-21 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2546483,2546483,0.79713499546051,0,0
